intake_id,analysis_team,assigned_to,assigned_specialist,tester_completed_by,status,received_on,specialist_assigned_on,actual_start,delivered_on,actual_end,effort_level,project_flag,total_tat_days,assignment_tat_days,pre_work_tat_days,execution_tat_days,closure_tat_days,primary_employee,employee_id,employee_type,active_status,effort_score,project_score,team_median_tat,team_tat_score,complexity_weight_raw,complexity_weight,month,avg_concurrent_requests,employee_median_tat,relative_tat,effectiveness_score
REQ-10547,Team A,E016,E016,E016,Completed,2025-06-23,2025-06-23 19:11:05.622217,2025-06-24 19:15:13.273632,2025-06-28 04:25:12.274963,2025-06-28 23:24:33.977836000,Medium,0,5.975393261990741,0.7993706275115741,1.0028663358217593,3.381932885775463,0.7912234128819444,E016,E016,FTE,Active,2,0,6.8314159208854175,1.5,3.5,3.217391304347826,2025-06,1.7333333333333334,8.140595107465277,1.1916409719070622,4.679942806328618
REQ-10548,Team E,E020,E020,E002,Completed,2025-12-04,2025-12-06 11:16:58.571808,2025-12-09 15:59:41.459660,2025-12-18 16:28:51.292771,2025-12-19 13:35:01.883432000,Medium,0,15.565994021203704,2.4701223588888888,3.1963297205092593,9.020252698043981,0.879289243761574,E020,E020,Shared Contractor,Active,2,0,5.667382061608796,0.75,2.75,2.4347826086956523,2025-12,1.55,9.131754784027779,1.6112827200916737,2.3421793062260017
REQ-10549,Team F,E023,E023,E023,Completed,2024-03-30,2024-04-02 14:31:41.699126,2024-04-06 00:31:46.098738,2024-04-18 19:11:07.250265,2024-04-20 05:39:06.847975000,Medium,0,21.235495925636574,3.605343739884259,3.4167175881018514,12.77732814267361,1.4361064549768519,E023,E023,Dedicated Contractor,Inactive,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2024-03,1.5333333333333334,8.214409807175926,0.814675410402209,8.26505040824671
REQ-10550,Team F,E014,E014,E014,Completed,2025-10-08,2025-10-09 16:01:57.131728,2025-10-12 16:09:22.173755,2025-10-20 19:31:49.591040,2025-10-22 11:15:46.351975000,Low,0,14.46928648119213,1.668022357962963,3.005150949386574,8.140595107465277,1.6555180663773148,E014,E014,Shared Contractor,Active,1,0,10.083046207471064,2.625,3.625,3.347826086956522,2025-10,1.7647058823529411,7.758753411741898,0.7694850595837819,7.677768808068126
REQ-10551,Team E,E008,E008,E012,Completed,2024-12-18,2024-12-19 21:25:03.686227,2024-12-21 14:33:35.955003,2024-12-31 00:48:29.473491,2025-01-01 12:47:57.494354500,Medium,1,14.533304332806713,1.892403775775463,1.7142623700925927,9.427008315833334,1.4996298711053242,E008,E008,FTE,Active,2,4,5.667382061608796,0.75,6.75,6.608695652173913,2024-12,1.9285714285714286,9.410966931585648,1.6605492323053588,7.67537713844975
REQ-10552,Team E,E022,E022,E014,Completed,2024-07-13,2024-07-15 05:56:15.773297,2024-07-17 10:53:03.908656,2024-07-25 14:15:31.325941,2024-07-25 22:33:03.598784000,High,0,12.939624985925924,2.2474047835300928,2.2061126777662037,8.140595107465277,0.3455124171643518,E022,E022,FTE,Active,3,0,5.667382061608796,0.75,3.75,3.4782608695652173,2024-07,1.45,8.140595107465277,1.4363942679301933,3.5112074542994978
REQ-10553,Team B,E003,E003,E018,Completed,2024-01-19,2024-01-21 14:18:30.841942,2024-01-24 04:49:54.610227,2024-02-08 05:51:56.092290,2024-02-10 06:44:28.902152000,Medium,0,22.280890071203704,2.5961903002546296,2.6051362070023147,15.043072709062502,2.036490854884259,E003,E003,FTE,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2024-01,1.65,7.23879358712963,0.5562572193027276,14.186430438993478
REQ-10554,Team B,E015,E015,E002,Completed,2024-11-21,2024-11-23 07:11:04.898092,2024-11-25 00:34:12.989637,2024-12-10 08:17:38.390644,2024-12-12 01:25:59.316869000,High,1,21.059714315613427,2.299362246435185,1.7243992076967594,15.321821770914351,1.7141310905671296,E015,E015,Dedicated Contractor,Active,3,4,13.013392610353009,3.0,10.0,10.0,2024-11,1.9230769230769231,7.765345489652778,0.5967195275023774,32.22748434471605
REQ-10555,Team D,E015,E015,E017,Completed,2025-06-01,2025-06-02 08:14:08.825567,2025-06-06 13:52:56.960279,2025-06-14 16:23:46.272199,2025-06-16 01:39:10.529440000,Low,0,15.068871868518517,1.3431577033217594,4.235279336944445,8.104737406481481,1.3856974217708333,E015,E015,Dedicated Contractor,Active,1,0,7.707467308356481,1.875,2.875,2.5652173913043477,2025-06,1.9230769230769231,7.765345489652778,1.007509364487806,4.8963419515220625
REQ-10556,Team B,E017,E014,E017,Completed,2025-01-18,2025-01-19 12:59:03.736527,2025-01-25 04:39:25.089754,2025-02-04 03:33:44.179383,2025-02-05 07:18:40.387465000,Medium,0,18.30463411417824,1.5410154690625,5.653024921608796,9.95438761144676,1.1562061120601852,E017,E017,FTE,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2025-01,1.8235294117647058,8.315835871724538,0.6390213621241815,13.647787286004021
REQ-10557,Team A,E006,E006,E006,Completed,2025-10-21,2025-10-21 22:17:44.505907,2025-10-26 20:36:55.971314,2025-11-02 07:31:23.752651,2025-11-03 16:51:40.238925000,Medium,0,13.702549061631943,0.9289873368865741,4.929993812581018,6.454488209918981,1.3890797022453703,E006,E006,FTE,Active,2,0,6.8314159208854175,1.5,3.5,3.217391304347826,2025-10,1.6842105263157894,7.964227698483796,1.1658238629762065,4.648012855240456
REQ-10558,Team F,E013,E013,E013,Completed,2025-03-25,2025-03-27 11:28:20.920696,2025-03-29 17:29:15.908404,2025-04-14 01:40:16.426556,2025-04-15 14:51:45.415787000,Medium,1,21.61927564568287,2.478019915462963,2.2506364318055554,15.34097821935185,1.5496410790625001,E013,E013,Shared Contractor,Active,2,4,10.083046207471064,2.625,8.625,8.565217391304348,2025-03,1.6923076923076923,7.271221182193287,0.7211333789986655,20.100280613440855
REQ-10559,Team F,E020,E020,E020,Completed,2025-08-06,2025-08-07 11:26:04.216482,2025-08-11 08:33:49.356743,2025-08-19 11:56:16.774028,2025-08-22 07:12:47.622250000,Medium,0,16.300551183449073,1.476437690763889,3.8803835678356484,8.140595107465277,2.8031348173842594,E020,E020,Shared Contractor,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2025-08,1.55,9.131754784027779,0.9056543623951239,7.515584335208942
REQ-10560,Team D,E007,E007,E004,Completed,2024-11-03,2024-11-06 05:04:21.232855,2024-11-09 12:15:36.636995,2024-11-16 12:44:38.345048,2024-11-19 14:51:47.837968000,Medium,0,16.619303680185183,3.211356861747685,3.299483844212963,7.020158658020834,3.0883043162037036,E007,E007,Dedicated Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-11,1.631578947368421,7.888772195081018,1.0235232767744555,5.752552958152575
REQ-10561,Team E,E020,E020,E021,Completed,2024-06-12,2024-06-13 23:26:42.936527,2024-06-16 15:58:45.260572,2024-06-19 12:14:01.578729,2024-06-21 12:22:26.100109000,Low,0,9.515579862372686,1.9768858394328706,2.68891578755787,2.8439388675578705,2.005839367824074,E020,E020,Shared Contractor,Active,1,0,5.667382061608796,0.75,1.75,1.391304347826087,2024-06,1.55,9.131754784027779,1.6112827200916737,1.3383881749862865
REQ-10562,Team D,E017,E002,E017,Completed,2024-08-26,2024-08-27 23:35:32.317006,2024-08-28 19:04:37.206114,2024-09-06 02:39:25.425431,2024-09-07 17:32:55.069736000,Medium,0,12.731192936759259,1.9830129283101852,0.8118621424537037,8.315835871724538,1.6204819942708333,E017,E017,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-08,1.8235294117647058,8.315835871724538,1.078932357287907,6.099142930876584
REQ-10563,Team F,E013,E013,E019,Completed,2024-10-26,2024-10-26 08:13:46.488952,2024-10-26 15:25:46.488952,2024-11-03 18:48:13.906237,2024-11-14 07:05:08.319532000,Medium,1,19.295235179768518,0.3428991776851852,0.3,8.140595107465277,10.511740894618056,E013,E013,Shared Contractor,Active,2,4,10.083046207471064,2.625,8.625,8.565217391304348,2024-10,1.6923076923076923,7.271221182193287,0.7211333789986655,20.100280613440855
REQ-10564,Team B,E009,E005,E012,Completed,2024-04-25,2024-04-27 11:03:00.368865,2024-04-29 10:53:55.686965,2024-05-13 13:09:41.567790,2024-05-14 21:48:34.064291000,Medium,1,19.90872759596065,2.4604209359375,1.9936958113425927,14.094281028067128,1.360329820613426,E009,E009,FTE,Active,2,4,13.013392610353009,3.0,9.0,8.956521739130434,2024-04,1.75,8.168770140862268,0.6277202560048388,24.969583016542696
REQ-10565,Team C,E010,E010,E010,Completed,2025-07-14,2025-07-15 18:33:25.415328,2025-07-20 12:23:52.954477,2025-07-30 19:15:12.094312,2025-07-31 21:18:02.544626000,Low,0,17.887529451689815,1.7732108255555556,4.743374295706019,10.285638192534723,1.0853061378935185,E010,E010,Dedicated Contractor,Inactive,1,0,8.919905509016203,2.25,3.25,2.9565217391304346,2025-07,1.5,8.140595107465277,0.9126324375562944,4.859330466677719
REQ-10566,Team A,E020,E020,E014,Completed,2025-03-21,2025-03-22 19:36:18.869047,2025-03-23 10:49:14.851957,2025-03-29 21:41:17.552827,2025-04-02 00:33:56.493994000,High,1,12.023570532337963,1.8168850584143517,0.6339812836805555,6.452809037847222,3.119895152395833,E020,E020,Shared Contractor,Active,3,4,6.8314159208854175,1.5,8.5,8.434782608695652,2025-03,1.55,9.131754784027779,1.3367294408337262,9.780523001965141
REQ-10567,Team A,E019,E019,E015,Completed,2024-06-18,2024-06-19 12:38:52.216971,2024-06-22 13:06:16.397325,2024-06-30 16:28:43.814610,2024-07-03 08:32:08.001300000,Medium,0,15.355648163194443,1.5269932519791665,3.0190298652083336,8.140595107465277,2.6690299385416667,E019,E019,FTE,Active,2,0,6.8314159208854175,1.5,3.5,3.217391304347826,2024-06,1.6,8.140595107465277,1.1916409719070622,4.319947205841801
REQ-10568,Team D,E018,E018,E018,Completed,2025-05-27,2025-05-27 23:21:08.876196,2025-05-30 09:33:30.639136,2025-06-04 18:12:03.879092,2025-06-06 16:01:34.723342000,Medium,0,10.66776300164352,0.9730194004166667,2.4252518858796295,5.360106943935185,1.9093847714120369,E018,E018,Dedicated Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-05,1.8,8.140595107465277,1.056195865876615,6.150045066235723
REQ-10569,Team C,E024,E024,E024,Completed,2024-06-12,2024-06-13 19:06:07.533662,2024-06-15 15:23:09.026728,2024-06-21 09:09:32.798609,2024-06-23 00:01:14.664450000,Low,1,11.000864171875001,1.7959205284953703,1.8451561697453702,5.740552915289352,1.6192345583449073,E024,E024,FTE,Active,1,4,8.919905509016203,2.25,7.25,7.130434782608695,2024-06,1.368421052631579,9.16785634474537,1.0277974733564765,9.49354062826538
REQ-10570,Team A,E003,E003,E003,Completed,2025-09-16,2025-09-17 07:54:06.759436,2025-09-21 02:22:25.677161,2025-10-02 21:34:51.039057,2025-10-05 14:55:29.316725000,Medium,1,19.62186709172454,1.3292449008796297,3.7696633995949074,11.800293540462963,2.722665250787037,E003,E003,FTE,Active,2,4,6.8314159208854175,1.5,7.5,7.391304347826087,2025-09,1.65,7.23879358712963,1.0596329766716082,11.509317322513462
REQ-10571,Team F,E010,E010,E017,Completed,2024-07-02,2024-07-03 11:40:13.838328,2024-07-05 07:44:46.283021,2024-07-22 14:46:48.876011,2024-07-24 14:14:54.484726000,Medium,0,22.593686165810187,1.4862712769444444,1.8364866283912036,17.29308556701389,1.9778426934606483,E010,E010,Dedicated Contractor,Inactive,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2024-07,1.5,8.140595107465277,0.8073547358568562,8.158689395372539
REQ-10572,Team H,E018,E018,E006,Completed,2024-07-12,2024-07-15 12:43:26.843951,2024-07-19 17:19:19.741328,2024-07-26 22:18:45.198700,2024-07-28 01:12:17.995725000,Medium,0,16.050208283854168,3.5301718049884263,4.191584460381945,7.207933534398148,1.1205184840856481,E018,E018,Dedicated Contractor,Active,2,0,5.812891981689815,1.125,3.125,2.8260869565217392,2024-07,1.8,8.140595107465277,1.4004380492717836,3.6324038213502603
REQ-10573,Team C,E010,E010,E010,Completed,2024-08-23,2024-08-25 08:16:15.563237,2024-08-28 04:10:19.041326,2024-09-09 22:29:08.938984,2024-09-11 01:16:30.768840000,Low,1,19.05313389861111,2.3446245745023147,2.829206922326389,12.763077519189816,1.1162248825925924,E010,E010,Dedicated Contractor,Inactive,1,4,8.919905509016203,2.25,7.25,7.130434782608695,2024-08,1.5,8.140595107465277,0.9126324375562944,11.719561713752144
REQ-10574,Team C,E007,E007,E010,Completed,2025-08-15,2025-08-16 23:33:42.499877,2025-08-19 05:34:37.487585,2025-08-27 08:57:04.904870,2025-08-28 08:32:16.276817000,Low,0,13.355743944641203,1.981741896724537,2.2506364318055554,8.140595107465277,0.9827705086458334,E007,E007,Dedicated Contractor,Active,1,0,8.919905509016203,2.25,3.25,2.9565217391304346,2025-08,1.631578947368421,7.888772195081018,0.8844008702902828,5.4543123927716115
REQ-10575,Team C,E013,E013,E013,Completed,2024-04-14,2024-04-14 14:26:07.347220,2024-04-17 05:07:52.001318,2024-04-23 12:57:04.063077,2024-04-23 17:45:04.063077000,Low,0,9.7396303596875,0.6014739261574075,2.6123223853935187,6.325834048136573,0.2,E013,E013,Shared Contractor,Active,1,0,8.919905509016203,2.25,3.25,2.9565217391304346,2024-04,1.6923076923076923,7.271221182193287,0.8151679605623139,6.1378080636952115
REQ-10576,Team F,E019,E019,E019,Completed,2024-05-30,2024-06-01 16:12:42.650233,2024-06-03 18:16:16.576949,2024-06-14 17:11:05.942030,2024-06-14 21:59:05.942030000,High,1,15.916040995717593,2.6754936369560185,2.0858093369907404,10.954738021770833,0.2,E019,E019,FTE,Active,3,4,10.083046207471064,2.625,9.625,9.608695652173912,2024-05,1.6,8.140595107465277,0.8073547358568562,19.042327196064225
REQ-10577,Team D,E018,E018,E023,Completed,2024-06-26,2024-06-27 19:36:18.869047,2024-06-30 01:37:13.856755,2024-07-07 05:31:03.140140,2024-07-07 17:16:37.440199000,Medium,0,11.719877780081019,1.8168850584143517,2.2506364318055554,7.162375965104166,0.4899803247569445,E018,E018,Dedicated Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-06,1.8,8.140595107465277,1.056195865876615,6.150045066235723
REQ-10578,Team D,E024,E024,E018,Completed,2024-07-01,2024-07-02 08:11:09.742119,2024-07-05 03:15:01.717362,2024-07-16 03:16:29.915925,2024-07-18 04:52:37.556270000,Low,0,17.203212456828705,1.3410849782291667,2.7943515653124997,11.001020816701388,2.066755096585648,E024,E024,FTE,Active,1,0,7.707467308356481,1.875,2.875,2.5652173913043477,2024-07,1.368421052631579,9.16785634474537,1.1894771625960097,2.9511264219452316
REQ-10579,Team F,E012,E012,E003,Completed,2025-05-29,2025-05-31 21:59:57.189322,2025-06-03 10:38:54.294984,2025-06-09 15:24:41.330758,2025-06-10 11:34:27.541164000,Medium,0,12.482263207916667,2.916634135671296,2.527049834050926,6.198461062199074,0.8401181759953703,E012,E012,Dedicated Contractor,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2025-05,1.6363636363636365,6.084542629635417,0.6034428985485613,11.907954784573336
REQ-10580,Team E,E021,E021,E021,Completed,2025-09-15,2025-09-15 23:23:34.774584,2025-09-17 11:37:51.380046,2025-09-18 11:37:51.380046,2025-09-18 22:12:39.881105000,Medium,0,3.9254615868634257,0.9747080391666667,1.5099144150694446,1.0,0.44083913262731483,E021,E021,FTE,Active,2,0,5.667382061608796,0.75,2.75,2.4347826086956523,2025-09,1.3888888888888888,8.552927192233795,1.5091495683998197,2.2407603480037537
REQ-10581,Team A,E006,E006,E006,Completed,2025-01-10,2025-01-11 19:21:25.962062,2025-01-14 04:34:01.385784,2025-01-15 04:34:01.385784,2025-01-17 09:59:51.822403000,Low,0,7.41657201855324,1.8065504868287037,2.383743330115741,1.0,2.226278201608796,E006,E006,FTE,Active,1,0,6.8314159208854175,1.5,2.5,2.1739130434782608,2025-01,1.6842105263157894,7.964227698483796,1.1658238629762065,3.140549226513822
REQ-10582,Team B,E001,E001,E001,Completed,2024-09-29,2024-09-30 13:00:34.009587,2024-10-05 13:18:10.404421,2024-10-13 16:40:37.821706,2024-10-18 21:07:59.297843000,Low,1,19.880547428738424,1.5420602961458334,5.012226792060185,8.140595107465277,5.18566523306713,E001,E001,FTE,Active,1,4,13.013392610353009,3.0,8.0,7.913043478260869,2024-09,1.2142857142857142,8.140595107465277,0.6255551762104602,15.360268794164988
REQ-10583,Team A,E008,E008,E020,Completed,2024-05-19,2024-05-21 09:59:53.841360,2024-05-22 01:20:36.916320,2024-05-28 11:51:54.321447,2024-05-30 15:13:25.296391000,Low,0,11.634320560081019,2.416595386111111,0.6393874416666666,6.4383958926736105,2.1399418396296297,E008,E008,FTE,Active,1,0,6.8314159208854175,1.5,2.5,2.1739130434782608,2024-05,1.9285714285714286,9.410966931585648,1.3776012236078132,3.0433673489858193
REQ-10584,Team C,E004,E004,E004,Completed,2025-10-18,2025-10-19 19:36:18.869047,2025-10-23 01:21:27.800773,2025-10-31 21:56:31.253947,2025-11-02 11:03:47.235964000,Medium,0,15.460963379212963,1.8168850584143517,3.2396867097916666,8.857678856180556,1.5467127548263888,E004,E004,Dedicated Contractor,Active,2,0,8.919905509016203,2.25,4.25,4.0,2025-10,1.4666666666666666,8.764955488929399,0.9826287374983758,5.970379699663896
REQ-10585,Team F,E009,E009,E010,Completed,2025-11-02,2025-11-04 18:01:43.670070,2025-11-08 01:04:10.600138,2025-11-18 04:08:58.448723,2025-11-18 17:07:25.701208000,Medium,0,16.71349191212963,2.7511998850694446,3.2933672461574073,10.128331580844907,0.5405932000578704,E009,E009,FTE,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2025-11,1.75,8.168770140862268,0.8101490336134325,9.48564065357201
REQ-10586,Team F,E007,E007,E022,Completed,2024-12-23,2024-12-23 14:09:28.899584,2024-12-26 07:41:53.939338,2025-01-01 02:30:45.328307,2025-01-02 20:34:39.557788000,Medium,1,10.857402289212963,0.5899178192592592,2.7308453675231483,5.78392811306713,1.7527109893634258,E007,E007,Dedicated Contractor,Active,2,4,10.083046207471064,2.625,8.625,8.565217391304348,2024-12,1.631578947368421,7.888772195081018,0.7823798515607128,17.86194819231179
REQ-10587,Team A,E016,E016,E002,Completed,2024-07-03,2024-07-04 11:25:42.377072,2024-07-06 22:02:17.113801,2024-07-15 01:24:44.531086,2024-07-16 22:42:07.973776000,Medium,1,13.945925622407408,1.476184919814815,2.4420687121412037,8.140595107465277,1.887076882986111,E016,E016,FTE,Active,2,4,6.8314159208854175,1.5,7.5,7.391304347826087,2024-07,1.7333333333333334,8.140595107465277,1.1916409719070622,10.751219960484663
REQ-10588,Team C,E017,E017,E017,Completed,2025-09-01,2025-09-03 10:40:06.697883,2025-09-04 20:18:02.765467,2025-09-14 07:40:23.426371,2025-09-15 17:50:37.499605000,Medium,1,14.743489578761574,2.4445219662384257,1.401343374814815,9.473850241944445,1.4237739957638889,E017,E017,FTE,Active,2,4,8.919905509016203,2.25,8.25,8.173913043478262,2025-09,1.8235294117647058,8.315835871724538,0.9322784712594685,15.988110101752376
REQ-10589,Team B,E014,E014,E014,Completed,2024-07-24,2024-07-26 13:53:13.404305,2024-07-27 04:58:45.442070,2024-08-10 08:46:20.734227,2024-08-10 14:33:40.613015000,High,1,17.606720058043983,2.578627364641204,0.6288430296875,14.15804736292824,0.24120230078703706,E014,E014,Shared Contractor,Active,3,4,13.013392610353009,3.0,10.0,10.0,2024-07,1.7647058823529411,7.758753411741898,0.5962129664457598,29.59858274926472
REQ-10590,Team D,E019,E019,E010,Completed,2024-12-13,2024-12-14 19:36:18.869047,2024-12-17 01:21:58.067865,2024-12-25 04:44:25.485150,2024-12-26 16:43:53.506013500,Medium,0,13.697147060341436,1.8168850584143517,2.2400370233564817,8.140595107465277,1.4996298711053242,E019,E019,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-12,1.6,8.140595107465277,1.056195865876615,5.466706725542865
REQ-10592,Team E,E005,E005,E021,Completed,2024-01-02,2024-01-03 11:24:31.721383,2024-01-06 10:38:42.461270,2024-01-14 14:14:57.502936,2024-01-16 13:18:04.154414000,Low,0,14.554214750162037,1.475367145636574,2.9681798598032407,8.150174093356481,1.960493651365741,E005,E005,Shared Contractor,Active,1,0,5.667382061608796,0.75,1.75,1.391304347826087,2024-01,1.5833333333333333,7.106494622222222,1.2539289825477031,1.7567969010883222
REQ-10593,Team F,E009,E009,E012,Completed,2024-09-01,2024-09-02 13:35:36.358571,2024-09-05 01:10:50.158912,2024-09-14 13:32:35.347321,2024-09-15 06:02:09.743119000,Medium,0,14.251501656469907,1.5663930390162035,2.4827986150578703,9.51510634732639,0.6872036550694444,E009,E009,FTE,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2024-09,1.75,8.168770140862268,0.8101490336134325,9.48564065357201
REQ-10594,Team A,E016,E004,E009,Completed,2025-07-13,2025-07-16 12:20:57.478367,2025-07-20 07:25:43.746814,2025-07-25 21:16:07.086619,2025-07-27 15:24:32.466816000,High,1,14.642042439999999,3.5145541477662037,3.794979958877315,5.576659025520834,1.755849307835648,E016,E016,FTE,Active,3,4,6.8314159208854175,1.5,8.5,8.434782608695652,2025-07,1.7333333333333334,8.140595107465277,1.1916409719070622,12.269039249023674
